timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffPct,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce,position,date,name,team,opponent,birthdate,id,aged,pim,saves,powerPlaySaves,shortHandedSaves,evenSaves,shortHandedShotsAgainst,evenShotsAgainst,powerPlayShotsAgainst,decision,savePercentage,powerPlaySavePercentage,shortHandedSavePercentage,evenStrengthSavePercentage,shutout
825,0,0,2,3,0,0,0,50.0,1,2,0,0,0,0,1,0,649,0,176,C,2023-10-14,Trent Frederic,BOS,NSH,1998-02-11,ID8479365,9376,0,0,0,0,0,0,0,0,,,,,,0
1019,0,0,3,0,0,0,0,,0,0,0,1,0,0,0,0,613,131,275,LW,2023-10-14,Jake DeBrusk,BOS,NSH,1996-10-17,ID8478498,9858,0,0,0,0,0,0,0,0,,,,,,0
900,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,772,10,118,D,2023-10-14,Matt Grzelcyk,BOS,NSH,1994-01-05,ID8476891,10874,0,0,0,0,0,0,0,0,,,,,,0
587,0,0,1,5,0,0,0,,0,0,0,1,0,0,0,-2,587,0,0,LW,2023-10-14,Milan Lucic,BOS,NSH,1988-06-07,ID8473473,12912,0,0,0,0,0,0,0,0,,,,,,0
2394,0,0,25,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-14,Elvis Merzlikins,CBJ,NYR,1994-04-13,ID8478007,10776,0,24,1,0,23,0,24,1,W,96.0,100.0,,95.83333333333334,0
885,0,0,2,1,0,0,0,,0,0,0,0,0,0,0,-1,471,309,105,LW,2023-10-14,Alex Iafallo,WPG,FLA,1993-12-21,ID8480113,10889,0,0,0,0,0,0,0,0,,,,,,0
790,1,0,1,3,0,0,2,66.67,10,15,1,0,0,1,1,0,580,9,201,C,2023-10-14,Adam Lowry,WPG,FLA,1993-03-29,ID8476392,11156,0,0,0,0,0,0,0,0,,,,,,0
854,0,0,3,0,0,0,0,,0,0,0,1,0,0,1,-1,632,2,220,RW,2023-10-14,Mathieu Joseph,OTT,PHI,1997-02-09,ID8478472,9743,0,0,0,0,0,0,0,0,,,,,,0
405,1,0,1,1,0,0,0,,0,0,0,1,0,0,1,1,401,4,0,RW,2023-10-14,Zack MacEwen,OTT,PHI,1996-07-08,ID8479772,9959,0,0,0,0,0,0,0,0,,,,,,0
3584,0,0,21,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-14,Anton Forsberg,OTT,PHI,1992-11-27,ID8476341,11278,0,19,5,1,13,1,14,6,W,90.47619047619048,83.33333333333334,100.0,92.85714285714286,0
1285,1,2,3,1,1,1,2,,0,0,0,1,0,0,2,2,1084,189,12,D,2023-10-14,Jakob Chychrun,OTT,PHI,1998-03-31,ID8479345,9328,0,0,0,0,0,0,0,0,,,,,,0
897,1,1,1,0,0,0,0,,0,0,0,0,0,0,0,2,806,0,91,RW,2023-10-14,Reilly Smith,PIT,CGY,1991-04-01,ID8475191,11884,0,0,0,0,0,0,0,0,,,,,,0
922,0,0,2,0,0,0,0,60.0,9,15,0,1,0,0,0,0,625,0,297,C,2023-10-14,Rourke Chartier,OTT,PHI,1996-04-03,ID8478078,10055,0,0,0,0,0,0,0,0,,,,,,0
946,0,0,1,0,0,0,2,,0,0,0,0,0,0,0,-1,763,183,0,RW,2023-10-14,Drake Batherson,OTT,PHI,1998-04-27,ID8480208,9301,0,0,0,0,0,0,0,0,,,,,,0
1519,0,0,3,0,0,0,0,,0,0,1,1,0,0,5,2,1126,285,108,D,2023-10-14,Thomas Chabot,OTT,PHI,1997-01-30,ID8478469,9753,0,0,0,0,0,0,0,0,,,,,,0
1097,0,2,4,1,1,0,2,100.0,2,2,1,1,0,0,0,1,822,260,15,LW,2023-10-14,Brady Tkachuk,OTT,PHI,1999-09-16,ID8480801,8794,0,0,0,0,0,0,0,0,,,,,,0
716,0,0,2,4,0,0,0,,0,0,0,1,0,0,1,1,493,13,210,LW,2023-10-14,Parker Kelly,OTT,PHI,1999-05-14,ID8480448,8919,0,0,0,0,0,0,0,0,,,,,,0
947,0,0,1,3,0,0,0,,0,0,1,0,0,0,1,0,552,1,394,D,2023-10-14,Travis Hamonic,OTT,PHI,1990-08-16,ID8474612,12112,0,0,0,0,0,0,0,0,,,,,,0
685,2,0,1,0,0,2,0,,0,0,0,1,0,0,0,0,498,187,0,RW,2023-10-14,Vladimir Tarasenko,OTT,PHI,1991-12-13,ID8475765,11628,0,0,0,0,0,0,0,0,,,,,,0
1162,2,0,5,1,0,1,4,64.71,11,17,2,1,0,0,2,1,743,257,162,RW,2023-10-14,Claude Giroux,OTT,PHI,1988-01-12,ID8473512,13059,0,0,0,0,0,0,0,0,,,,,,0
957,0,0,0,0,0,0,0,,0,0,0,2,0,0,1,0,733,6,218,D,2023-10-14,Erik Brannstrom,OTT,PHI,1999-09-02,ID8480073,8808,0,0,0,0,0,0,0,0,,,,,,0
848,1,0,1,1,0,0,0,50.0,4,8,0,2,0,0,0,1,550,183,115,C,2023-10-14,Ridly Greig,OTT,PHI,2002-08-08,ID8482092,7737,0,0,0,0,0,0,0,0,,,,,,0
1097,0,0,0,4,0,0,4,,0,0,0,0,0,0,2,-1,954,14,129,D,2023-10-14,Artem Zub,OTT,PHI,1995-10-03,ID8482245,10238,0,0,0,0,0,0,0,0,,,,,,0
1272,0,0,1,1,0,0,2,,0,0,1,0,0,0,1,0,892,177,203,D,2023-10-14,Neal Pionk,WPG,FLA,1995-07-29,ID8480145,10304,0,0,0,0,0,0,0,0,,,,,,0
420,0,0,0,2,0,0,5,66.67,6,9,0,0,0,0,0,0,413,7,0,C,2023-10-14,Mark Kastelic,OTT,PHI,1999-03-11,ID8480355,8983,0,0,0,0,0,0,0,0,,,,,,0
1199,1,1,1,0,1,1,0,,0,0,1,0,0,0,1,-1,646,170,383,D,2023-10-14,Jake Sanderson,OTT,PHI,2002-07-08,ID8482105,7768,0,0,0,0,0,0,0,0,,,,,,0
657,0,0,3,0,0,0,0,0.0,0,2,1,0,0,0,1,1,503,0,154,C,2023-10-14,Vladislav Namestnikov,WPG,FLA,1992-11-22,ID8476480,11283,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-14,Declan Chisholm,WPG,FLA,2000-01-12,ID8480990,8676,0,0,0,0,0,0,0,0,,,,,,0
1310,1,2,7,0,1,1,0,,0,0,0,1,0,0,1,-1,942,360,8,LW,2023-10-14,Kyle Connor,WPG,FLA,1996-12-09,ID8478398,9805,0,0,0,0,0,0,0,0,,,,,,0
1265,0,1,2,0,0,0,0,,0,0,0,1,0,0,3,0,830,9,426,D,2023-10-14,Dylan DeMelo,WPG,FLA,1993-05-01,ID8476331,11123,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-14,Logan Stanley,WPG,FLA,1998-05-26,ID8479378,9272,0,0,0,0,0,0,0,0,,,,,,0
952,1,1,1,0,0,0,0,,0,0,0,0,1,0,1,0,680,28,244,C,2023-10-14,Mason Appleton,WPG,FLA,1996-01-15,ID8478891,10134,0,0,0,0,0,0,0,0,,,,,,0
925,0,0,2,0,0,0,0,,0,0,0,2,0,0,0,1,740,121,64,D,2023-10-14,Nate Schmidt,WPG,FLA,1991-07-16,ID8477220,11778,0,0,0,0,0,0,0,0,,,,,,0
1254,1,1,2,1,1,0,7,79.17,19,24,0,0,0,0,0,0,928,317,9,C,2023-10-14,Mark Scheifele,WPG,FLA,1993-03-15,ID8476460,11170,0,0,0,0,0,0,0,0,,,,,,0
692,0,0,1,1,0,0,2,,0,0,1,0,0,0,0,1,570,122,0,LW,2023-10-14,Nikolaj Ehlers,WPG,FLA,1996-02-14,ID8477940,10104,0,0,0,0,0,0,0,0,,,,,,0
1097,0,0,0,2,0,0,2,,0,0,0,2,0,0,2,0,688,0,409,D,2023-10-14,Brenden Dillon,WPG,FLA,1990-11-13,ID8475455,12023,0,0,0,0,0,0,0,0,,,,,,0
595,1,0,1,1,0,0,0,52.94,9,17,0,1,0,0,0,0,294,13,288,C,2023-10-14,Rasmus Kupari,WPG,FLA,2000-03-15,ID8480845,8613,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-14,David Gustafsson,WPG,FLA,2000-04-11,ID8481019,8586,0,0,0,0,0,0,0,0,,,,,,0
1298,2,0,5,2,0,2,2,,0,0,1,2,0,0,1,0,944,354,0,D,2023-10-14,Josh Morrissey,WPG,FLA,1995-03-28,ID8477504,10427,0,0,0,0,0,0,0,0,,,,,,0
657,1,0,3,0,0,0,2,,0,0,0,2,0,0,1,1,547,110,0,RW,2023-10-14,Nino Niederreiter,WPG,FLA,1992-09-08,ID8475799,11358,0,0,0,0,0,0,0,0,,,,,,0
3592,0,0,33,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-14,Connor Hellebuyck,WPG,FLA,1993-05-19,ID8476945,11105,0,29,12,1,16,1,19,13,W,87.87878787878788,92.3076923076923,100.0,84.21052631578947,0
1237,1,0,3,1,0,1,2,55.56,5,9,0,0,0,0,1,0,939,274,24,C,2023-10-14,Tim Stützle,OTT,PHI,2002-01-15,ID8482116,7942,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-14,Jack Roslovic,CBJ,NYR,1997-01-29,ID8478458,9754,0,0,0,0,0,0,0,0,,,,,,0
785,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,602,183,0,LW,2023-10-14,Dominik Kubalik,OTT,PHI,1995-08-21,ID8477330,10281,0,0,0,0,0,0,0,0,,,,,,0
912,0,1,2,0,0,0,0,,0,0,1,0,0,0,2,1,849,63,0,RW,2023-10-14,Justin Danforth,CBJ,NYR,1993-03-15,ID8479941,11170,0,0,0,0,0,0,0,0,,,,,,0
280,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,108,172,0,C,2023-10-14,Kirby Dach,MTL,CHI,2001-01-21,ID8481523,8301,0,0,0,0,0,0,0,0,,,,,,0
863,0,0,2,2,0,0,0,,0,0,0,0,0,0,0,0,781,82,0,LW,2023-10-14,Juraj Slafkovsky,MTL,CHI,2004-03-30,ID8483515,7137,0,0,0,0,0,0,0,0,,,,,,0
859,0,0,0,0,0,0,2,,0,0,0,0,0,0,2,0,505,36,318,RW,2023-10-14,Jesse Ylönen,MTL,CHI,1999-10-03,ID8481058,8777,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-14,Justin Barron,MTL,CHI,2001-11-15,ID8482111,8003,0,0,0,0,0,0,0,0,,,,,,0
992,0,1,5,0,0,0,0,,0,0,0,0,0,0,0,0,834,158,0,RW,2023-10-14,Cole Caufield,MTL,CHI,2001-01-02,ID8481540,8320,0,0,0,0,0,0,0,0,,,,,,0
3600,0,0,30,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-14,Sam Montembeault,MTL,CHI,1996-10-30,ID8478470,9845,0,28,14,0,14,0,16,14,W,93.33333333333333,100.0,,87.5,0
1106,1,1,3,0,0,0,4,87.5,14,16,1,0,1,0,0,3,789,158,159,C,2023-10-14,Sean Monahan,MTL,CHI,1994-10-12,ID8477497,10594,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-14,Michael Pezzetta,MTL,CHI,1998-03-13,ID8479543,9346,0,0,0,0,0,0,0,0,,,,,,0
886,0,0,2,1,0,0,0,66.67,4,6,0,0,0,0,0,0,804,82,0,C,2023-10-14,Alex Newhook,MTL,CHI,2001-01-28,ID8481618,8294,0,0,0,0,0,0,0,0,,,,,,0
989,0,0,2,2,0,0,0,78.57,11,14,1,2,0,0,2,-1,647,0,342,C,2023-10-14,Jake Evans,MTL,CHI,1996-06-02,ID8478133,9995,0,0,0,0,0,0,0,0,,,,,,0
1306,0,0,1,0,0,0,2,,0,0,0,2,0,0,5,-1,905,0,401,D,2023-10-14,David Savard,MTL,CHI,1990-10-22,ID8475233,12045,0,0,0,0,0,0,0,0,,,,,,0
790,0,1,1,0,0,0,0,0.0,0,1,1,2,0,0,0,1,602,0,188,LW,2023-10-14,Tanner Pearson,MTL,CHI,1992-08-10,ID8476871,11387,0,0,0,0,0,0,0,0,,,,,,0
1108,0,0,1,0,0,0,2,,0,0,0,2,0,0,2,-1,1005,0,103,D,2023-10-14,Jordan Harris,MTL,CHI,2000-07-07,ID8480887,8499,0,0,0,0,0,0,0,0,,,,,,0
819,1,0,1,1,0,0,2,100.0,1,1,0,0,0,0,0,1,752,32,35,RW,2023-10-14,Josh Anderson,MTL,CHI,1994-05-07,ID8476981,10752,0,0,0,0,0,0,0,0,,,,,,0
1130,0,0,1,1,0,0,2,75.0,6,8,0,1,0,0,1,-2,948,160,22,C,2023-10-14,Nick Suzuki,MTL,CHI,1999-08-10,ID8480018,8831,0,0,0,0,0,0,0,0,,,,,,0
1060,0,0,3,3,0,0,2,,0,0,0,1,0,0,1,0,950,110,0,D,2023-10-14,Arber Xhekaj,MTL,CHI,2001-01-30,ID8482964,8292,0,0,0,0,0,0,0,0,,,,,,0
1474,0,0,4,0,0,0,2,,0,0,0,2,0,0,4,-1,999,118,357,D,2023-10-14,Mike Matheson,MTL,CHI,1994-02-27,ID8476875,10821,0,0,0,0,0,0,0,0,,,,,,0
1459,2,0,1,3,0,0,0,,0,0,0,1,0,0,1,3,1284,10,165,D,2023-10-14,Kris Letang,PIT,CGY,1987-04-24,ID8471724,13322,0,0,0,0,0,0,0,0,,,,,,0
1303,0,0,0,1,0,0,0,,0,0,1,0,0,0,6,1,1075,0,228,D,2023-10-14,Marcus Pettersson,PIT,CGY,1996-05-08,ID8477969,10020,0,0,0,0,0,0,0,0,,,,,,0
1093,2,0,2,0,0,1,0,,0,0,0,0,0,0,0,2,1046,47,0,LW,2023-10-14,Johnny Gaudreau,CBJ,NYR,1993-08-13,ID8476346,11019,0,0,0,0,0,0,0,0,,,,,,0
934,0,0,1,1,0,0,0,,0,0,0,1,0,0,0,2,754,180,0,RW,2023-10-14,Rickard Rakell,PIT,CGY,1993-05-05,ID8476483,11119,0,0,0,0,0,0,0,0,,,,,,0
856,0,0,4,0,0,0,2,46.15,6,13,0,1,0,0,0,0,686,1,169,C,2023-10-14,Lars Eller,PIT,CGY,1989-05-08,ID8474189,12577,0,0,0,0,0,0,0,0,,,,,,0
622,0,0,1,2,0,0,0,,0,0,0,1,0,0,1,0,600,22,0,C,2023-10-14,Jansen Harkins,PIT,CGY,1997-05-23,ID8478424,9640,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-14,Ryan Shea,PIT,CGY,1997-02-11,ID8478854,9741,0,0,0,0,0,0,0,0,,,,,,0
1295,1,0,2,0,0,0,4,,0,0,0,3,0,0,2,3,1244,0,51,D,2023-10-14,Ryan Graves,PIT,CGY,1995-05-21,ID8477435,10373,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-14,John Ludvig,PIT,CGY,2000-08-02,ID8481206,8473,0,0,0,0,0,0,0,0,,,,,,0
741,0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,689,0,52,LW,2023-10-14,Matt Nieto,PIT,CGY,1992-11-05,ID8476442,11300,0,0,0,0,0,0,0,0,,,,,,0
1066,1,1,5,0,0,0,0,61.54,8,13,2,0,0,0,1,2,861,205,0,C,2023-10-14,Evgeni Malkin,PIT,CGY,1986-07-31,ID8471215,13589,0,0,0,0,0,0,0,0,,,,,,0
1515,0,0,3,2,0,0,0,,0,0,0,0,0,0,1,1,1296,195,24,D,2023-10-14,Erik Karlsson,PIT,CGY,1990-05-31,ID8474578,12189,0,0,0,0,0,0,0,0,,,,,,0
1166,0,2,3,1,0,0,0,,0,0,1,0,0,0,5,2,976,25,165,RW,2023-10-14,Bryan Rust,PIT,CGY,1992-05-11,ID8475810,11478,0,0,0,0,0,0,0,0,,,,,,0
750,0,0,0,1,0,0,0,30.0,3,10,1,0,0,0,1,0,702,0,48,C,2023-10-14,Noel Acciari,PIT,CGY,1991-12-01,ID8478569,11640,0,0,0,0,0,0,0,0,,,,,,0
1174,2,1,3,1,0,0,0,,0,0,1,0,0,0,3,2,991,183,0,LW,2023-10-14,Jake Guentzel,PIT,CGY,1994-10-06,ID8477404,10600,0,0,0,0,0,0,0,0,,,,,,0
3582,0,0,36,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-14,Alex Nedeljkovic,PIT,CGY,1996-01-07,ID8477968,10142,0,34,3,0,31,0,32,4,W,94.44444444444444,75.0,,96.875,0
1084,1,0,3,1,0,0,2,46.15,12,26,2,2,0,0,1,2,917,167,0,C,2023-10-14,Sidney Crosby,PIT,CGY,1987-08-07,ID8471675,13217,0,0,0,0,0,0,0,0,,,,,,0
627,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,592,0,35,LW,2023-10-14,Drew O'Connor,PIT,CGY,1998-06-09,ID8482055,9258,0,0,0,0,0,0,0,0,,,,,,0
610,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,1,542,68,0,RW,2023-10-14,Brendan Gallagher,MTL,CHI,1992-05-06,ID8475848,11483,0,0,0,0,0,0,0,0,,,,,,0
699,0,0,0,0,0,0,0,50.0,1,2,1,0,0,0,0,0,637,24,38,C,2023-10-14,Jeff Carter,PIT,CGY,1985-01-01,ID8470604,14165,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-14,Cayden Primeau,MTL,CHI,1999-08-11,ID8480051,8830,0,0,0,0,0,0,0,0,,,,,,0
1140,1,0,7,0,0,0,0,50.0,8,16,1,1,0,0,0,3,1074,66,0,C,2023-10-14,Dylan Larkin,DET,TBL,1996-07-30,ID8477946,9937,0,0,0,0,0,0,0,0,,,,,,0
1216,1,0,3,0,0,0,0,50.0,5,10,1,1,0,0,3,0,994,54,168,C,2023-10-14,Andrew Copp,DET,TBL,1994-07-08,ID8477429,10690,0,0,0,0,0,0,0,0,,,,,,0
932,1,0,1,0,0,0,0,,0,0,0,1,0,0,0,2,868,64,0,D,2023-10-14,Shayne Gostisbehere,DET,TBL,1993-04-20,ID8476906,11134,0,0,0,0,0,0,0,0,,,,,,0
892,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,2,892,0,0,D,2023-10-14,Justin Holl,DET,TBL,1992-01-30,ID8475718,11580,0,0,0,0,0,0,0,0,,,,,,0
476,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,476,0,0,C,2023-10-14,Liam Foudy,CBJ,NYR,2000-02-04,ID8480853,8653,0,0,0,0,0,0,0,0,,,,,,0
1011,1,0,0,1,0,0,0,0.0,0,1,1,0,0,0,2,2,961,48,2,RW,2023-10-14,Kirill Marchenko,CBJ,NYR,2000-07-21,ID8480893,8485,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-14,Zach Aston-Reese,DET,TBL,1994-08-10,ID8479944,10657,0,0,0,0,0,0,0,0,,,,,,0
943,0,0,1,0,0,0,0,,0,0,0,2,0,0,0,1,941,0,2,D,2023-10-14,Adam Boqvist,CBJ,NYR,2000-08-15,ID8480871,8460,0,0,0,0,0,0,0,0,,,,,,0
830,0,0,0,2,0,0,0,27.27,3,11,1,0,0,0,2,-1,610,0,220,C,2023-10-14,Sean Kuraly,CBJ,NYR,1993-01-20,ID8476374,11224,0,0,0,0,0,0,0,0,,,,,,0
1284,0,0,2,0,0,0,0,,0,0,1,1,0,0,2,1,1066,0,218,D,2023-10-14,Erik Gudbranson,CBJ,NYR,1992-01-07,ID8475790,11603,0,0,0,0,0,0,0,0,,,,,,0
1200,0,0,17,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-14,Spencer Martin,CBJ,NYR,1995-06-08,ID8477484,10355,0,15,3,0,12,0,13,4,,88.23529411764706,75.0,,92.3076923076923,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-14,Andrew Peeke,CBJ,NYR,1998-03-17,ID8479369,9342,0,0,0,0,0,0,0,0,,,,,,0
1023,1,0,5,1,0,0,2,,0,0,0,1,0,0,3,2,722,12,289,D,2023-10-14,Kaiden Guhle,MTL,CHI,2002-01-18,ID8482087,7939,0,0,0,0,0,0,0,0,,,,,,0
1196,1,0,2,1,0,0,0,,0,0,0,0,0,0,2,1,1138,0,58,D,2023-10-14,Jake Bean,CBJ,NYR,1998-06-09,ID8479402,9258,0,0,0,0,0,0,0,0,,,,,,0
507,0,0,0,2,0,0,2,,0,0,0,0,0,0,0,-1,507,0,0,RW,2023-10-14,Mathieu Olivier,CBJ,NYR,1997-02-11,ID8479671,9741,0,0,0,0,0,0,0,0,,,,,,0
1104,1,2,5,1,0,0,0,,0,0,1,0,0,0,1,4,1039,65,0,RW,2023-10-14,Alex DeBrincat,DET,TBL,1997-12-18,ID8479337,9431,0,0,0,0,0,0,0,0,,,,,,0
923,0,0,2,3,0,0,0,,0,0,0,1,0,0,0,-1,865,58,0,D,2023-10-14,Jeff Petry,DET,TBL,1987-12-09,ID8473507,13093,0,0,0,0,0,0,0,0,,,,,,0
1363,1,1,1,0,0,0,0,,0,0,0,0,0,0,4,1,1133,62,168,D,2023-10-14,Moritz Seider,DET,TBL,2001-04-06,ID8481542,8226,0,0,0,0,0,0,0,0,,,,,,0
783,1,0,3,2,0,0,0,0.0,0,1,1,0,0,1,0,0,506,0,277,LW,2023-10-14,Rafael Harvey-Pinard,MTL,CHI,1999-01-06,ID8481093,9047,0,0,0,0,0,0,0,0,,,,,,0
800,0,1,6,0,0,0,2,,0,0,0,0,0,0,0,1,746,54,0,RW,2023-10-14,Daniel Sprong,DET,TBL,1997-03-17,ID8478466,9707,0,0,0,0,0,0,0,0,,,,,,0
341,0,0,2,0,0,0,0,,0,0,0,1,0,0,0,-1,341,0,0,C,2023-10-14,Klim Kostin,DET,TBL,1999-05-05,ID8480011,8928,0,0,0,0,0,0,0,0,,,,,,0
1024,0,1,5,1,0,0,0,,0,0,1,0,0,0,0,2,968,56,0,LW,2023-10-14,Lucas Raymond,DET,TBL,2002-03-28,ID8482078,7870,0,0,0,0,0,0,0,0,,,,,,0
3600,0,0,25,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-14,Ville Husso,DET,TBL,1995-02-06,ID8478024,10477,0,21,1,0,20,0,23,2,W,84.0,50.0,,86.95652173913044,0
1238,0,0,3,0,0,0,4,,0,0,0,0,0,0,4,2,1117,1,120,D,2023-10-14,Jake Walman,DET,TBL,1996-02-20,ID8478013,10098,0,0,0,0,0,0,0,0,,,,,,0
1111,0,0,2,1,0,0,0,0.0,0,2,1,0,0,0,2,-1,1111,0,0,C,2023-10-14,Michael Rasmussen,DET,TBL,1999-04-17,ID8479992,8946,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-14,Alex Lyon,DET,TBL,1992-12-09,ID8479312,11266,0,0,0,0,0,0,0,0,,,,,,0
713,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,713,0,0,RW,2023-10-14,Christian Fischer,DET,TBL,1997-04-15,ID8478432,9678,0,0,0,0,0,0,0,0,,,,,,0
900,0,0,2,2,0,0,0,,0,0,0,0,0,0,1,-2,835,65,0,LW,2023-10-14,David Perron,DET,TBL,1988-05-28,ID8474102,12922,0,0,0,0,0,0,0,0,,,,,,0
1055,0,0,1,1,0,0,0,58.33,7,12,0,0,0,0,1,0,1055,0,0,C,2023-10-14,Joe Veleno,DET,TBL,2000-01-13,ID8480813,8675,0,0,0,0,0,0,0,0,,,,,,0
1263,1,1,1,0,0,0,0,30.0,3,10,0,0,0,0,2,3,1040,55,168,LW,2023-10-14,J.T. Compher,DET,TBL,1995-04-08,ID8477456,10416,0,0,0,0,0,0,0,0,,,,,,0
1101,0,0,0,2,0,0,0,,0,0,0,0,0,0,3,0,1053,0,48,D,2023-10-14,Ben Chiarot,DET,TBL,1991-05-09,ID8475279,11846,0,0,0,0,0,0,0,0,,,,,,0
716,0,0,0,1,0,0,0,,0,0,0,1,0,0,1,0,716,0,0,D,2023-10-14,Olli Maatta,DET,TBL,1994-08-22,ID8476874,10645,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-14,Robby Fabbri,DET,TBL,1996-01-22,ID8477952,10127,0,0,0,0,0,0,0,0,,,,,,0
1060,0,0,0,1,0,0,0,,0,0,0,3,0,0,0,3,796,12,252,D,2023-10-14,Johnathan Kovacevic,MTL,CHI,1997-07-12,ID8480192,9590,0,0,0,0,0,0,0,0,,,,,,0
925,1,0,3,2,0,1,0,,0,0,1,0,0,0,0,-5,660,265,0,D,2023-10-15,Dmitry Orlov,CAR,ANA,1991-07-23,ID8475200,11772,0,0,0,0,0,0,0,0,,,,,,0
582,0,0,0,0,0,0,2,0.0,0,1,0,0,0,0,0,-1,453,129,0,RW,2023-10-15,Stefan Noesen,CAR,ANA,1993-02-12,ID8476474,11202,0,0,0,0,0,0,0,0,,,,,,0
1008,1,0,3,0,0,1,0,,0,0,0,0,0,0,0,-3,652,356,0,D,2023-10-15,Tony DeAngelo,CAR,ANA,1995-10-24,ID8477950,10218,0,0,0,0,0,0,0,0,,,,,,0
567,0,0,2,1,0,0,0,0.0,0,5,0,0,0,0,0,-1,508,5,54,C,2023-10-15,Jack Drury,CAR,ANA,2000-02-03,ID8480835,8655,0,0,0,0,0,0,0,0,,,,,,0
386,0,0,0,2,0,0,12,,0,0,0,0,0,0,0,-1,386,0,0,LW,2023-10-15,Brendan Lemieux,CAR,ANA,1996-03-15,ID8477962,10075,0,0,0,0,0,0,0,0,,,,,,0
1231,1,0,3,0,0,1,2,100.0,1,1,0,0,0,0,1,-1,759,472,0,LW,2023-10-15,Michael Bunting,CAR,ANA,1995-09-17,ID8478047,10255,0,0,0,0,0,0,0,0,,,,,,0
1067,0,2,3,1,1,0,0,0.0,0,1,0,0,0,0,0,-2,757,221,89,LW,2023-10-15,Teuvo Teravainen,CAR,ANA,1994-09-11,ID8476882,10626,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-15,Haydn Fleury,TBL,OTT,1996-07-08,ID8477938,9960,0,0,0,0,0,0,0,0,,,,,,0
3561,0,0,23,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-15,Antti Raanta,CAR,ANA,1989-05-12,ID8477293,12574,0,19,1,0,18,0,22,1,L,82.6086956521739,100.0,,81.81818181818183,0
1179,0,1,2,0,1,0,0,0.0,0,3,1,0,0,0,0,-2,797,382,0,C,2023-10-15,Martin Necas,CAR,ANA,1999-01-15,ID8480039,9039,0,0,0,0,0,0,0,0,,,,,,0
481,0,0,0,3,0,0,0,0.0,0,1,0,0,0,0,0,0,481,0,0,LW,2023-10-15,Austin Watson,TBL,OTT,1992-01-13,ID8475766,11598,0,0,0,0,0,0,0,0,,,,,,0
